Date,Close,Volume,Open,High,Low
7/24/19,3019.56,--,2998.77,3019.59,2996.82
7/23/19,3005.47,--,2994.74,3005.9,2988.56
7/22/19,2985.03,--,2981.93,2990.71,2976.65
7/19/19,2976.61,--,3004.26,3006.02,2975.86
7/18/19,2995.11,--,2978.87,2998.28,2973.09
7/17/19,2984.42,--,3005.1,3005.26,2984.25
7/16/19,3004.04,--,3012.13,3015.02,3001.15
7/15/19,3014.3,--,3017.8,3017.8,3008.77
7/12/19,3013.77,--,3003.36,3013.92,3001.87
7/11/19,2999.91,--,2999.62,3002.33,2988.8
7/10/19,2993.07,--,2989.3,3002.98,2984.62
7/9/19,2979.63,--,2965.52,2981.9,2963.44
7/8/19,2975.95,--,2979.77,2980.76,2970.09
7/5/19,2990.41,--,2984.25,2994.03,2967.97
7/3/19,2995.82,--,2978.08,2995.84,2977.96
7/2/19,2973.01,--,2964.66,2973.21,2955.92
7/1/19,2964.33,--,2971.41,2977.93,2952.22
6/28/19,2941.76,--,2932.94,2943.98,2929.05
6/27/19,2924.92,--,2919.66,2929.3,2918.57
6/26/19,2913.78,--,2926.07,2932.59,2912.99
6/25/19,2917.38,--,2945.78,2946.52,2916.01
6/24/19,2945.35,--,2951.42,2954.92,2944.05
6/21/19,2950.46,--,2952.71,2964.15,2946.87
6/20/19,2954.18,--,2949.6,2958.06,2931.5
6/19/19,2926.46,--,2920.55,2931.74,2911.43
6/18/19,2917.75,--,2906.71,2930.79,2905.44
6/17/19,2889.67,--,2889.75,2897.27,2887.3
6/14/19,2886.98,--,2886.82,2894.45,2879.62
6/13/19,2891.64,--,2886.24,2895.24,2881.99
6/12/19,2879.84,--,2882.73,2888.57,2874.68
6/11/19,2885.72,--,2903.27,2910.61,2878.53
6/10/19,2886.73,--,2885.83,2904.77,2885.51
6/7/19,2873.34,--,2852.87,2884.97,2852.87
6/6/19,2843.49,--,2828.51,2852.1,2822.45
6/5/19,2826.15,--,2818.09,2827.28,2800.92
6/4/19,2803.27,--,2762.64,2804.49,2762.64
6/3/19,2744.45,--,2751.53,2763.07,2728.81
5/31/19,2752.06,--,2766.15,2768.98,2750.52
5/30/19,2788.86,--,2786.94,2799,2776.74
5/29/19,2783.02,--,2790.25,2792.03,2766.06
5/28/19,2802.39,--,2830.03,2840.51,2801.58
5/24/19,2826.06,--,2832.41,2841.36,2820.19
5/23/19,2822.24,--,2836.7,2836.7,2805.49
5/22/19,2856.27,--,2856.06,2865.47,2851.11
5/21/19,2864.36,--,2854.02,2868.88,2854.02
5/20/19,2840.23,--,2841.94,2853.86,2831.29
5/17/19,2859.53,--,2858.6,2885.48,2854.23
5/16/19,2876.32,--,2855.8,2892.15,2855.8
5/15/19,2850.96,--,2820.38,2858.68,2815.08
5/14/19,2834.41,--,2820.12,2852.54,2820.12
5/13/19,2811.87,--,2840.19,2840.19,2801.43
5/10/19,2881.4,--,2863.1,2891.31,2825.39
5/9/19,2870.72,--,2859.84,2875.97,2836.4
5/8/19,2879.42,--,2879.61,2897.96,2873.28
5/7/19,2884.05,--,2913.03,2913.03,2862.6
5/6/19,2932.47,--,2908.89,2937.32,2898.21
5/3/19,2945.64,--,2929.21,2947.85,2929.21
5/2/19,2917.52,--,2922.16,2931.68,2900.5
5/1/19,2923.73,--,2952.33,2954.13,2923.36
4/30/19,2945.83,--,2937.14,2948.22,2924.11
4/29/19,2943.03,--,2940.58,2949.52,2939.35
4/26/19,2939.88,--,2925.81,2939.88,2917.56
4/25/19,2926.17,--,2928.99,2933.1,2912.84
4/24/19,2927.25,--,2934,2936.83,2926.05
4/23/19,2933.68,--,2909.99,2936.31,2908.53
4/22/19,2907.97,--,2898.78,2909.51,2896.35
4/18/19,2905.03,--,2904.81,2908.4,2891.9
4/17/19,2900.45,--,2916.04,2918,2895.45
4/16/19,2907.06,--,2912.26,2916.06,2900.71
4/15/19,2905.58,--,2908.32,2909.6,2896.48
4/12/19,2907.41,--,2900.86,2910.54,2898.37
4/11/19,2888.32,--,2891.92,2893.42,2881.99
4/10/19,2888.21,--,2881.37,2889.71,2879.13
4/9/19,2878.2,--,2886.58,2886.88,2873.33
4/8/19,2895.77,--,2888.46,2895.95,2880.78
4/5/19,2892.74,--,2884.16,2893.24,2882.99
4/4/19,2879.39,--,2873.99,2881.28,2867.14
4/3/19,2873.4,--,2876.09,2885.25,2865.17
4/2/19,2867.24,--,2868.24,2872.9,2858.75
4/1/19,2867.19,--,2848.63,2869.4,2848.63
3/29/19,2834.4,--,2828.27,2836.03,2819.23
3/28/19,2815.44,--,2809.4,2819.71,2798.77
3/27/19,2805.37,--,2819.72,2825.56,2787.72
3/26/19,2818.46,--,2812.66,2829.87,2803.99
3/25/19,2798.36,--,2796.01,2809.79,2785.02
3/22/19,2800.71,--,2844.52,2846.16,2800.47
3/21/19,2854.88,--,2819.72,2860.31,2817.38
3/20/19,2824.23,--,2831.34,2843.54,2812.43
3/19/19,2832.57,--,2840.76,2852.42,2823.27
3/18/19,2832.94,--,2822.61,2835.41,2821.99
3/15/19,2822.48,--,2810.79,2830.73,2810.79
3/14/19,2808.48,--,2810.38,2815,2803.46
3/13/19,2810.92,--,2799.78,2821.24,2799.78
3/12/19,2791.52,--,2787.34,2798.32,2786.73
3/11/19,2783.3,--,2747.61,2784,2747.61
3/8/19,2743.07,--,2730.79,2744.13,2722.27
3/7/19,2748.93,--,2766.53,2767.25,2739.09
3/6/19,2771.45,--,2790.27,2790.27,2768.69
3/5/19,2789.65,--,2794.41,2796.44,2782.97
3/4/19,2792.81,--,2814.37,2816.88,2767.66
3/1/19,2803.69,--,2798.22,2808.02,2787.38
2/28/19,2784.49,--,2788.11,2793.73,2782.51
2/27/19,2792.38,--,2787.5,2795.76,2775.13
2/26/19,2793.9,--,2792.36,2803.12,2789.47
2/25/19,2796.11,--,2804.35,2813.49,2794.99
2/22/19,2792.67,--,2780.67,2794.2,2779.11
2/21/19,2774.88,--,2780.24,2781.58,2764.55
2/20/19,2784.7,--,2779.05,2789.88,2774.06
2/19/19,2779.76,--,2769.28,2787.33,2767.29
2/15/19,2775.6,--,2760.24,2775.66,2760.24
2/14/19,2745.73,--,2743.5,2757.9,2731.23
2/13/19,2753.03,--,2750.3,2761.85,2748.63
2/12/19,2744.73,--,2722.61,2748.19,2722.61
2/11/19,2709.8,--,2712.4,2718.05,2703.79
2/8/19,2707.88,--,2692.36,2708.07,2681.83
2/7/19,2706.05,--,2717.53,2719.32,2687.26
2/6/19,2731.61,--,2735.05,2738.08,2724.15
2/5/19,2737.7,--,2728.34,2738.98,2724.03
2/4/19,2724.87,--,2706.49,2724.99,2698.75
2/1/19,2706.53,--,2702.32,2716.66,2696.88
1/31/19,2704.1,--,2685.49,2708.95,2678.65
1/30/19,2681.05,--,2653.62,2690.44,2648.34
1/29/19,2640,--,2644.89,2650.93,2631.05
1/28/19,2643.85,--,2644.97,2644.97,2624.06
1/25/19,2664.76,--,2657.44,2672.38,2657.33
1/24/19,2642.33,--,2638.84,2647.2,2627.01
1/23/19,2638.7,--,2643.48,2653.19,2612.86
1/22/19,2632.9,--,2657.88,2657.88,2617.27
1/18/19,2670.71,--,2651.27,2675.47,2647.58
1/17/19,2635.96,--,2609.28,2645.06,2606.36
1/16/19,2616.1,--,2614.75,2625.76,2612.68
1/15/19,2610.3,--,2585.1,2613.08,2585.1
1/14/19,2582.61,--,2580.31,2589.32,2570.41
1/11/19,2596.26,--,2588.11,2596.27,2577.4
1/10/19,2596.64,--,2573.51,2597.82,2562.02
1/9/19,2584.96,--,2580,2595.32,2568.89
1/8/19,2574.41,--,2568.11,2579.82,2547.56
1/7/19,2549.69,--,2535.61,2566.16,2524.56
1/4/19,2531.94,--,2474.33,2538.07,2474.33
1/3/19,2447.89,--,2491.92,2493.14,2443.96
1/2/19,2510.03,--,2476.96,2519.49,2467.47
12/31/18,2506.85,--,2498.94,2509.24,2482.82
12/28/18,2485.74,--,2498.77,2520.27,2472.89
12/27/18,2488.83,--,2442.5,2489.1,2397.94
12/26/18,2467.7,--,2363.12,2467.76,2346.58
12/24/18,2351.1,--,2400.56,2410.34,2351.1
12/21/18,2416.62,--,2465.38,2504.41,2408.55
12/20/18,2467.42,--,2496.77,2509.63,2441.18
12/19/18,2506.96,--,2547.05,2585.29,2488.96
12/18/18,2546.16,--,2559.9,2573.99,2528.71
12/17/18,2545.94,--,2590.75,2601.13,2530.54
12/14/18,2599.95,--,2629.68,2635.07,2593.84
12/13/18,2650.54,--,2658.7,2670.19,2637.27
12/12/18,2651.07,--,2658.23,2685.44,2650.26
12/11/18,2636.78,--,2664.44,2674.35,2621.3
12/10/18,2637.72,--,2630.86,2647.51,2583.23
12/7/18,2633.08,--,2691.26,2708.54,2623.14
12/6/18,2695.95,--,2663.51,2696.15,2621.53
12/4/18,2700.06,--,2782.43,2785.93,2697.18
12/3/18,2790.37,--,2790.5,2800.18,2773.38
11/30/18,2760.17,--,2737.76,2760.88,2732.76
11/29/18,2737.76,--,2736.97,2753.75,2722.94
11/28/18,2743.79,--,2691.45,2744,2684.38
11/27/18,2682.17,--,2663.75,2682.53,2655.89
11/26/18,2673.45,--,2649.97,2674.35,2649.97
11/23/18,2632.56,--,2633.36,2647.55,2631.09
11/21/18,2649.93,--,2657.74,2670.73,2649.82
11/20/18,2641.89,--,2654.6,2669.44,2631.52
11/19/18,2690.73,--,2730.74,2733.16,2681.09
11/16/18,2736.27,--,2718.54,2746.75,2712.16
11/15/18,2730.2,--,2693.52,2735.38,2670.75
11/14/18,2701.58,--,2737.9,2746.8,2685.75
11/13/18,2722.18,--,2730.05,2754.6,2714.98
11/12/18,2726.22,--,2773.93,2775.99,2722
11/9/18,2781.01,--,2794.1,2794.1,2764.24
11/8/18,2806.83,--,2806.38,2814.75,2794.99
11/7/18,2813.89,--,2774.13,2815.15,2774.13
11/6/18,2755.45,--,2738.4,2756.82,2737.08
11/5/18,2738.31,--,2726.37,2744.27,2717.94
11/2/18,2723.06,--,2745.45,2756.55,2700.44
11/1/18,2740.37,--,2717.58,2741.67,2708.85
10/31/18,2711.74,--,2705.6,2736.69,2705.6
10/30/18,2682.63,--,2640.68,2685.43,2635.34
10/29/18,2641.25,--,2682.65,2706.85,2603.54
10/26/18,2658.69,--,2667.86,2692.38,2628.16
10/25/18,2705.57,--,2674.88,2722.7,2667.84
10/24/18,2656.1,--,2737.87,2742.59,2651.89
10/23/18,2740.69,--,2721.03,2753.59,2691.43
10/22/18,2755.88,--,2773.94,2778.94,2749.22
10/19/18,2767.78,--,2775.66,2797.77,2760.27
10/18/18,2768.78,--,2802,2806.04,2755.18
10/17/18,2809.21,--,2811.67,2816.94,2781.81
10/16/18,2809.92,--,2767.05,2813.46,2766.91
10/15/18,2750.79,--,2763.83,2775.99,2749.03
10/12/18,2767.13,--,2770.54,2775.77,2729.44
10/11/18,2728.37,--,2776.87,2795.14,2710.51
10/10/18,2785.68,--,2873.9,2874.02,2784.86
10/9/18,2880.34,--,2882.51,2894.83,2874.27
10/8/18,2884.43,--,2877.53,2889.45,2862.08
10/5/18,2885.57,--,2902.54,2909.64,2869.29
10/4/18,2901.61,--,2919.35,2919.78,2883.92
10/3/18,2925.51,--,2931.69,2939.86,2921.36
10/2/18,2923.43,--,2923.8,2931.42,2919.37
10/1/18,2924.59,--,2926.29,2937.06,2917.91
9/28/18,2913.98,--,2910.03,2920.53,2907.5
9/27/18,2914,--,2911.65,2927.22,2909.27
9/26/18,2905.97,--,2916.98,2931.15,2903.28
9/25/18,2915.56,--,2921.75,2923.95,2913.7
9/24/18,2919.37,--,2921.83,2923.79,2912.63
9/21/18,2929.67,--,2936.76,2940.91,2927.11
9/20/18,2930.75,--,2919.73,2934.8,2919.73
9/19/18,2907.95,--,2906.6,2912.36,2903.82
9/18/18,2904.31,--,2890.74,2911.17,2890.43
9/17/18,2888.8,--,2903.83,2904.65,2886.16
9/14/18,2904.98,--,2906.38,2908.3,2895.77
9/13/18,2904.18,--,2896.85,2906.76,2896.39
9/12/18,2888.92,--,2888.29,2894.65,2879.2
9/11/18,2887.89,--,2871.57,2892.52,2866.78
9/10/18,2877.13,--,2881.39,2886.93,2875.94
9/7/18,2871.68,--,2868.26,2883.81,2864.12
9/6/18,2878.05,--,2888.64,2892.05,2867.29
9/5/18,2888.6,--,2891.59,2894.21,2876.92
9/4/18,2896.72,--,2896.96,2900.18,2885.13
8/31/18,2901.52,--,2898.37,2906.32,2891.73
8/30/18,2901.13,--,2908.94,2912.46,2895.22
8/29/18,2914.04,--,2900.62,2916.5,2898.4
8/28/18,2897.52,--,2901.45,2903.77,2893.5
8/27/18,2896.74,--,2884.69,2898.25,2884.69
8/24/18,2874.69,--,2862.35,2876.16,2862.35
8/23/18,2856.98,--,2860.29,2868.78,2854.03
8/22/18,2861.82,--,2860.99,2867.54,2856.05
8/21/18,2862.96,--,2861.51,2873.23,2861.32
8/20/18,2857.05,--,2853.93,2859.76,2850.62
8/17/18,2850.13,--,2838.32,2855.63,2833.73
8/16/18,2840.69,--,2831.44,2850.49,2831.44
8/15/18,2818.37,--,2827.95,2827.95,2802.49
8/14/18,2839.96,--,2827.88,2843.11,2826.58
8/13/18,2821.93,--,2835.46,2843.4,2819.88
8/10/18,2833.28,--,2839.64,2842.2,2825.81
8/9/18,2853.58,--,2857.19,2862.48,2851.98
8/8/18,2857.7,--,2856.79,2862.44,2853.09
8/7/18,2858.45,--,2855.92,2863.43,2855.92
8/6/18,2850.4,--,2840.29,2853.29,2835.98
8/3/18,2840.35,--,2829.62,2840.38,2827.37
8/2/18,2827.22,--,2800.48,2829.91,2796.34
8/1/18,2813.36,--,2821.17,2825.83,2805.85
7/31/18,2816.29,--,2809.73,2824.46,2808.06
7/30/18,2802.6,--,2819,2821.74,2798.11
7/27/18,2818.82,--,2842.35,2843.17,2808.34
7/26/18,2837.44,--,2835.49,2845.57,2835.26
7/25/18,2846.07,--,2817.73,2848.03,2817.73
7/24/18,2820.4,--,2820.68,2829.99,2811.12
7/23/18,2806.98,--,2799.17,2808.61,2795.14
7/20/18,2801.83,--,2804.55,2809.7,2800.01
7/19/18,2804.49,--,2809.37,2812.05,2799.77
7/18/18,2815.62,--,2811.35,2816.76,2805.89
7/17/18,2809.55,--,2789.34,2814.19,2789.24
7/16/18,2798.43,--,2801.43,2803.71,2793.39
7/13/18,2801.31,--,2796.93,2804.53,2791.69
7/12/18,2798.29,--,2783.14,2799.22,2781.53
7/11/18,2774.02,--,2779.82,2785.91,2770.77
7/10/18,2793.84,--,2788.56,2795.58,2786.24
7/9/18,2784.17,--,2768.51,2784.65,2768.51
7/6/18,2759.82,--,2737.68,2764.41,2733.52
7/5/18,2736.61,--,2724.19,2737.83,2716.02
7/3/18,2713.22,--,2733.27,2736.58,2711.16
7/2/18,2726.71,--,2704.95,2727.26,2698.95
6/29/18,2718.37,--,2727.13,2743.26,2718.03
6/28/18,2716.31,--,2698.69,2724.34,2691.99
6/27/18,2699.63,--,2728.45,2746.09,2699.38
6/26/18,2723.06,--,2722.12,2732.91,2715.6
6/25/18,2717.07,--,2742.94,2742.94,2698.67
6/22/18,2754.88,--,2760.79,2764.17,2752.68
6/21/18,2749.76,--,2769.28,2769.28,2744.39
6/20/18,2767.32,--,2769.73,2774.86,2763.91
6/19/18,2762.59,--,2752.01,2765.05,2743.19
6/18/18,2773.75,--,2765.79,2774.99,2757.12
6/15/18,2779.66,--,2777.78,2782.81,2761.73
6/14/18,2782.49,--,2783.21,2789.06,2776.52
6/13/18,2775.63,--,2787.94,2791.47,2774.65
6/12/18,2786.85,--,2785.6,2789.8,2778.78
6/11/18,2782,--,2780.18,2790.21,2780.17
6/8/18,2779.03,--,2765.84,2779.39,2763.59
6/7/18,2770.37,--,2774.84,2779.9,2760.16
6/6/18,2772.35,--,2753.25,2772.39,2748.46
6/5/18,2748.8,--,2748.46,2752.61,2739.51
6/4/18,2746.87,--,2741.67,2749.16,2740.54
6/1/18,2734.62,--,2718.7,2736.93,2718.7
5/31/18,2705.27,--,2720.98,2722.5,2700.68
5/30/18,2724.01,--,2702.43,2729.34,2702.43
5/29/18,2689.86,--,2705.11,2710.67,2676.81
5/25/18,2721.33,--,2723.6,2727.36,2714.99
5/24/18,2727.76,--,2730.94,2731.97,2707.38
5/23/18,2733.29,--,2713.98,2733.33,2709.54
5/22/18,2724.44,--,2738.34,2742.24,2721.88
5/21/18,2733.01,--,2725.95,2739.19,2725.7
5/18/18,2712.97,--,2717.35,2719.5,2709.18
5/17/18,2720.13,--,2719.71,2731.96,2711.36
5/16/18,2722.46,--,2712.62,2727.76,2712.17
5/15/18,2711.45,--,2718.59,2718.59,2701.91
5/14/18,2730.13,--,2733.37,2742.1,2725.47
5/11/18,2727.72,--,2722.7,2732.86,2717.45
5/10/18,2723.07,--,2705.02,2726.11,2704.54
5/9/18,2697.79,--,2678.12,2701.27,2674.14
5/8/18,2671.92,--,2670.26,2676.34,2655.2
5/7/18,2672.63,--,2669.36,2683.35,2664.7
5/4/18,2663.42,--,2621.45,2670.93,2615.32
5/3/18,2629.73,--,2628.08,2637.14,2594.62
5/2/18,2635.67,--,2654.24,2660.87,2631.7
5/1/18,2654.8,--,2643.64,2655.27,2625.41
4/30/18,2648.05,--,2675.05,2682.92,2648.04
4/27/18,2669.91,--,2675.47,2677.35,2659.01
4/26/18,2666.94,--,2651.65,2676.48,2647.16
4/25/18,2639.4,--,2634.92,2645.3,2612.67
4/24/18,2634.56,--,2680.8,2683.55,2617.32
4/23/18,2670.29,--,2675.4,2682.86,2657.99
4/20/18,2670.14,--,2692.56,2693.94,2660.61
4/19/18,2693.13,--,2701.16,2702.84,2681.9
4/18/18,2708.64,--,2710.11,2717.49,2703.63
4/17/18,2706.39,--,2692.74,2713.34,2692.05
4/16/18,2677.84,--,2670.1,2686.49,2665.16
4/13/18,2656.3,--,2676.9,2680.26,2645.05
4/12/18,2663.99,--,2653.83,2674.72,2653.83
4/11/18,2642.19,--,2643.89,2661.43,2639.25
4/10/18,2656.87,--,2638.41,2665.45,2635.78
4/9/18,2613.16,--,2617.18,2653.55,2610.79
4/6/18,2604.47,--,2645.82,2656.88,2586.27
4/5/18,2662.84,--,2657.36,2672.08,2649.58
4/4/18,2644.69,--,2584.04,2649.86,2573.61
4/3/18,2614.45,--,2592.17,2619.14,2575.49
4/2/18,2581.88,--,2633.45,2638.3,2553.8
3/29/18,2640.87,--,2614.41,2659.07,2609.72
3/28/18,2605,--,2611.3,2632.65,2593.06
3/27/18,2612.62,--,2667.57,2674.78,2596.12
3/26/18,2658.55,--,2619.35,2661.36,2601.81
3/23/18,2588.26,--,2646.71,2657.67,2585.89
3/22/18,2643.69,--,2691.36,2695.68,2641.59
3/21/18,2711.93,--,2714.99,2739.14,2709.79
3/20/18,2716.94,--,2715.05,2724.22,2710.05
3/19/18,2712.92,--,2741.38,2741.38,2694.59
3/16/18,2752.01,--,2750.57,2761.85,2749.97
3/15/18,2747.33,--,2754.27,2763.03,2741.47
3/14/18,2749.48,--,2774.06,2777.11,2744.38
3/13/18,2765.31,--,2792.31,2801.9,2758.68
3/12/18,2783.02,--,2790.54,2796.98,2779.26
3/9/18,2786.57,--,2752.91,2786.57,2751.54
3/8/18,2738.97,--,2732.75,2740.45,2722.65
3/7/18,2726.8,--,2710.18,2730.6,2701.74
3/6/18,2728.12,--,2730.18,2732.08,2711.26
3/5/18,2720.94,--,2681.06,2728.09,2675.75
3/2/18,2691.25,--,2658.89,2696.25,2647.32
3/1/18,2677.67,--,2715.22,2730.89,2659.65
2/28/18,2713.83,--,2753.78,2761.52,2713.54
2/27/18,2744.28,--,2780.45,2789.15,2744.22
2/26/18,2779.6,--,2757.37,2780.64,2753.78
2/23/18,2747.3,--,2715.8,2747.76,2713.74
2/22/18,2703.96,--,2710.42,2731.26,2697.77
2/21/18,2701.33,--,2720.53,2747.75,2701.29
2/20/18,2716.26,--,2722.99,2737.6,2706.76
2/16/18,2732.22,--,2727.14,2754.42,2725.11
2/15/18,2731.2,--,2713.46,2731.51,2689.82
2/14/18,2698.63,--,2651.21,2702.1,2648.87
2/13/18,2662.94,--,2646.27,2668.84,2637.08
2/12/18,2656,--,2636.75,2672.61,2622.45
2/9/18,2619.55,--,2601.78,2638.67,2532.69
2/8/18,2581,--,2685.01,2685.27,2580.56
2/7/18,2681.66,--,2690.95,2727.67,2681.33
2/6/18,2695.14,--,2614.78,2701.04,2593.07
2/5/18,2648.94,--,2741.06,2763.39,2638.17
2/2/18,2762.13,--,2808.92,2808.92,2759.97
2/1/18,2821.98,--,2816.45,2835.96,2812.7
1/31/18,2823.81,--,2832.41,2839.26,2813.04
1/30/18,2822.43,--,2832.74,2837.75,2818.27
1/29/18,2853.53,--,2867.23,2870.62,2851.48
1/26/18,2872.87,--,2847.48,2872.87,2846.18
1/25/18,2839.25,--,2846.24,2848.56,2830.94
1/24/18,2837.54,--,2845.42,2852.97,2824.81
1/23/18,2839.13,--,2835.05,2842.24,2830.59
1/22/18,2832.97,--,2809.16,2833.03,2808.12
1/19/18,2810.3,--,2802.6,2810.33,2798.08
1/18/18,2798.03,--,2802.4,2805.83,2792.56
1/17/18,2802.56,--,2784.99,2807.04,2778.38
1/16/18,2776.42,--,2798.96,2807.54,2768.64
1/12/18,2786.24,--,2770.18,2787.85,2769.64
1/11/18,2767.56,--,2752.97,2767.56,2752.78
1/10/18,2748.23,--,2745.55,2750.8,2736.06
1/9/18,2751.29,--,2751.15,2759.14,2747.86
1/8/18,2747.71,--,2742.67,2748.51,2737.6
1/5/18,2743.15,--,2731.33,2743.45,2727.92
1/4/18,2723.99,--,2719.31,2729.29,2719.07
1/3/18,2713.06,--,2697.85,2714.37,2697.77
1/2/18,2695.81,--,2683.73,2695.89,2682.36
12/29/17,2673.61,--,2689.15,2692.12,2673.61
12/28/17,2687.54,--,2686.1,2687.66,2682.69
12/27/17,2682.62,--,2682.1,2685.64,2678.91
12/26/17,2680.5,--,2679.09,2682.74,2677.96
12/22/17,2683.34,--,2684.22,2685.35,2678.13
12/21/17,2684.57,--,2683.02,2692.64,2682.4
12/20/17,2679.25,--,2688.18,2691.01,2676.11
12/19/17,2681.47,--,2692.71,2694.44,2680.74
12/18/17,2690.16,--,2685.92,2694.97,2685.92
12/15/17,2675.81,--,2660.63,2679.63,2659.14
12/14/17,2652.01,--,2665.87,2668.09,2652.01
12/13/17,2662.85,--,2667.59,2671.88,2662.85
12/12/17,2664.11,--,2661.73,2669.72,2659.78
12/11/17,2659.99,--,2652.19,2660.33,2651.47
12/8/17,2651.5,--,2646.21,2651.65,2644.1
12/7/17,2636.98,--,2628.38,2640.99,2626.53
12/6/17,2629.27,--,2626.24,2634.41,2624.75
12/5/17,2629.57,--,2639.78,2648.72,2627.73
12/4/17,2639.44,--,2657.19,2665.19,2639.03
12/1/17,2642.22,--,2645.1,2650.62,2605.52
11/30/17,2647.58,--,2633.93,2657.74,2633.93
11/29/17,2626.07,--,2627.82,2634.89,2620.32
11/28/17,2627.04,--,2605.94,2627.69,2605.44
11/27/17,2601.42,--,2602.66,2606.41,2598.87
11/24/17,2602.42,--,2600.42,2604.21,2600.42
11/22/17,2597.08,--,2600.31,2600.94,2595.23
11/21/17,2599.03,--,2589.17,2601.19,2589.17
11/20/17,2582.14,--,2579.49,2584.64,2578.24
11/17/17,2578.85,--,2582.94,2583.96,2577.62
11/16/17,2585.64,--,2572.95,2590.09,2572.95
11/15/17,2564.62,--,2569.45,2572.84,2557.45
11/14/17,2578.87,--,2577.75,2579.66,2566.56
11/13/17,2584.84,--,2576.53,2587.66,2574.48
11/10/17,2582.3,--,2580.18,2583.81,2575.57
11/9/17,2584.62,--,2584,2586.5,2566.33
11/8/17,2594.38,--,2588.71,2595.47,2585.02
11/7/17,2590.64,--,2592.11,2597.02,2584.35
11/6/17,2591.13,--,2587.47,2593.38,2585.66
11/3/17,2587.84,--,2581.93,2588.42,2576.77
11/2/17,2579.85,--,2579.46,2581.11,2566.17
11/1/17,2579.36,--,2583.21,2588.4,2574.92
10/31/17,2575.26,--,2575.99,2578.29,2572.15
10/30/17,2572.83,--,2577.75,2580.03,2568.25
10/27/17,2581.07,--,2570.26,2582.98,2565.94
10/26/17,2560.4,--,2560.08,2567.07,2559.8
10/25/17,2557.15,--,2566.52,2567.4,2544
10/24/17,2569.13,--,2568.66,2572.18,2565.58
10/23/17,2564.98,--,2578.08,2578.29,2564.33
10/20/17,2575.21,--,2567.56,2575.44,2567.56
10/19/17,2562.1,--,2553.39,2562.36,2547.92
10/18/17,2561.26,--,2562.87,2564.11,2559.67
10/17/17,2559.36,--,2557.17,2559.71,2554.69
10/16/17,2557.64,--,2555.57,2559.47,2552.64
10/13/17,2553.17,--,2555.66,2557.65,2552.09
10/12/17,2550.93,--,2552.88,2555.33,2548.31
10/11/17,2555.24,--,2550.62,2555.24,2547.95
10/10/17,2550.64,--,2549.99,2555.23,2544.86
10/9/17,2544.73,--,2551.39,2551.82,2541.6
10/6/17,2549.33,--,2547.44,2549.41,2543.79
10/5/17,2552.07,--,2540.86,2552.51,2540.02
10/4/17,2537.74,--,2533.48,2540.53,2531.8
10/3/17,2534.58,--,2530.34,2535.13,2528.85
10/2/17,2529.12,--,2521.2,2529.23,2520.4
9/29/17,2519.36,--,2509.96,2519.44,2507.99
9/28/17,2510.06,--,2503.41,2510.81,2502.93
9/27/17,2507.04,--,2503.3,2511.75,2495.91
9/26/17,2496.84,--,2501.04,2503.51,2495.12
9/25/17,2496.66,--,2499.39,2502.54,2488.03
9/22/17,2502.22,--,2497.26,2503.47,2496.54
9/21/17,2500.6,--,2507.16,2507.16,2499
9/20/17,2508.24,--,2506.84,2508.85,2496.67
9/19/17,2506.65,--,2506.29,2507.84,2503.19
9/18/17,2503.87,--,2502.51,2508.32,2499.92
9/15/17,2500.23,--,2495.67,2500.23,2493.16
9/14/17,2495.62,--,2494.56,2498.43,2491.35
9/13/17,2498.37,--,2493.89,2498.37,2492.14
9/12/17,2496.48,--,2491.94,2496.77,2490.37
9/11/17,2488.11,--,2474.52,2488.95,2474.52
9/8/17,2461.43,--,2462.25,2467.11,2459.4
9/7/17,2465.1,--,2468.06,2468.62,2460.29
9/6/17,2465.54,--,2463.83,2469.64,2459.2
9/5/17,2457.85,--,2470.35,2471.97,2446.55
9/1/17,2476.55,--,2474.42,2480.38,2473.85
8/31/17,2471.65,--,2462.65,2475.01,2462.65
8/30/17,2457.59,--,2446.06,2460.31,2443.77
8/29/17,2446.3,--,2431.94,2449.19,2428.2
8/28/17,2444.24,--,2447.35,2449.12,2439.03
8/25/17,2443.05,--,2444.72,2453.96,2442.22
8/24/17,2438.97,--,2447.91,2450.39,2436.19
8/23/17,2444.04,--,2444.88,2448.91,2441.42
8/22/17,2452.51,--,2433.75,2454.77,2433.67
8/21/17,2428.37,--,2425.5,2430.58,2417.35
8/18/17,2425.55,--,2427.64,2440.27,2420.69
8/17/17,2430.01,--,2462.95,2465.02,2430.01
8/16/17,2468.11,--,2468.63,2474.93,2463.86
8/15/17,2464.61,--,2468.66,2468.9,2461.61
8/14/17,2465.84,--,2454.96,2468.22,2454.96
8/11/17,2441.32,--,2441.04,2448.09,2437.85
8/10/17,2438.21,--,2465.38,2465.38,2437.75
8/9/17,2474.02,--,2465.35,2474.41,2462.08
8/8/17,2474.92,--,2478.35,2490.87,2470.32
8/7/17,2480.91,--,2477.14,2480.95,2475.88
8/4/17,2476.83,--,2476.88,2480,2472.08
8/3/17,2472.16,--,2476.03,2476.03,2468.85
8/2/17,2477.57,--,2480.38,2480.38,2466.48
8/1/17,2476.35,--,2477.1,2478.51,2471.14
7/31/17,2470.3,--,2475.94,2477.96,2468.53
7/28/17,2472.1,--,2469.12,2473.53,2464.66
